session_id,product_id,position,clicked,price_pln,category,quality_score,user_preferred_category
3980,prod_3980_5,5,0,138.03,Elektronika,0.24,Odziez
3981,prod_3981_1,1,0,399.09,Odziez,0.65,Odziez
3981,prod_3981_2,2,0,145.26,Odziez,0.574,Odziez
3981,prod_3981_3,3,0,84.38,Odziez,0.341,Odziez
3981,prod_3981_4,4,0,704.94,Odziez,0.347,Odziez
3981,prod_3981_5,5,0,214.05,Odziez,0.721,Odziez
3981,prod_3981_6,6,0,103.57,Elektronika,0.87,Odziez
3981,prod_3981_7,7,0,358.09,Odziez,0.265,Odziez
3981,prod_3981_8,8,0,109.76,Odziez,0.166,Odziez
3981,prod_3981_9,9,0,228.48,Odziez,0.41,Odziez
3982,prod_3982_1,1,0,794.65,Ksiazki,0.166,Ksiazki
3982,prod_3982_2,2,0,1213.5,Ksiazki,0.35,Ksiazki
3982,prod_3982_3,3,0,741.29,Ksiazki,0.523,Ksiazki
3982,prod_3982_4,4,0,253.39,Ksiazki,0.767,Ksiazki
3982,prod_3982_5,5,0,140.73,Ksiazki,0.569,Ksiazki
3982,prod_3982_6,6,0,611.95,Ksiazki,0.561,Ksiazki
3983,prod_3983_1,1,0,171.19,Odziez,0.848,Odziez
3983,prod_3983_2,2,0,214.93,Ksiazki,0.385,Odziez
3983,prod_3983_3,3,0,139.08,Odziez,0.123,Odziez
3983,prod_3983_4,4,0,441.81,Odziez,0.664,Odziez
3983,prod_3983_5,5,0,1073.32,Odziez,0.151,Odziez
3984,prod_3984_1,1,0,85.64,Odziez,0.421,Elektronika
3984,prod_3984_2,2,0,831.79,Elektronika,0.387,Elektronika
3984,prod_3984_3,3,0,220.08,Elektronika,0.502,Elektronika
3984,prod_3984_4,4,0,171.81,Elektronika,0.1,Elektronika
3984,prod_3984_5,5,0,946.22,Elektronika,0.427,Elektronika
3984,prod_3984_6,6,0,308.95,Elektronika,0.286,Elektronika
3985,prod_3985_1,1,0,387.63,Ksiazki,0.389,Ksiazki
3985,prod_3985_2,2,0,150.02,Ksiazki,0.728,Ksiazki
3985,prod_3985_3,3,0,75.97,Ksiazki,0.842,Ksiazki
3985,prod_3985_4,4,0,942.34,Ksiazki,0.635,Ksiazki
3985,prod_3985_5,5,0,65.15,Ksiazki,0.775,Ksiazki
3986,prod_3986_1,1,1,78.75,Elektronika,0.452,Elektronika
3986,prod_3986_2,2,0,2454.91,Elektronika,0.768,Elektronika
3986,prod_3986_3,3,0,454.92,Odziez,0.295,Elektronika
3986,prod_3986_4,4,0,184.56,Elektronika,0.714,Elektronika
3986,prod_3986_5,5,0,354.07,Elektronika,0.712,Elektronika
3986,prod_3986_6,6,0,294.08,Elektronika,0.512,Elektronika
3986,prod_3986_7,7,0,610.14,Odziez,0.251,Elektronika
3986,prod_3986_8,8,0,396.02,Elektronika,0.1,Elektronika
3986,prod_3986_9,9,0,92.16,Elektronika,0.944,Elektronika
3986,prod_3986_10,10,0,108.54,Elektronika,0.718,Elektronika
3986,prod_3986_11,11,0,902.15,Elektronika,0.746,Elektronika
3986,prod_3986_12,12,0,798.9,Elektronika,0.673,Elektronika
3987,prod_3987_1,1,0,232.83,Odziez,0.856,Odziez
3987,prod_3987_2,2,0,540.55,Odziez,0.271,Odziez
3987,prod_3987_3,3,0,1056.6,Odziez,0.367,Odziez
3987,prod_3987_4,4,0,1222.96,Elektronika,0.369,Odziez
3987,prod_3987_5,5,0,107.86,Odziez,0.414,Odziez
3987,prod_3987_6,6,0,120.94,Elektronika,0.831,Odziez
3988,prod_3988_1,1,0,60.64,Odziez,0.637,Odziez
3988,prod_3988_2,2,0,250.65,Odziez,0.621,Odziez
3988,prod_3988_3,3,0,265.98,Elektronika,0.576,Odziez
3988,prod_3988_4,4,0,246.55,Odziez,0.357,Odziez
3988,prod_3988_5,5,0,146.35,Odziez,0.521,Odziez
3988,prod_3988_6,6,0,681.24,Odziez,0.82,Odziez
3988,prod_3988_7,7,0,1373.63,Odziez,0.128,Odziez
3988,prod_3988_8,8,0,178.75,Odziez,0.535,Odziez
3988,prod_3988_9,9,0,521.81,Elektronika,0.472,Odziez
3988,prod_3988_10,10,0,321.2,Odziez,0.338,Odziez
3989,prod_3989_1,1,0,67.51,Odziez,0.499,Odziez
3989,prod_3989_2,2,0,624.93,Odziez,0.286,Odziez
3989,prod_3989_3,3,0,224.33,Odziez,0.306,Odziez
3989,prod_3989_4,4,0,350.07,Odziez,0.344,Odziez
3989,prod_3989_5,5,0,292.53,Odziez,0.457,Odziez
3989,prod_3989_6,6,0,229.17,Odziez,0.504,Odziez
3989,prod_3989_7,7,0,277.1,Odziez,0.155,Odziez
3989,prod_3989_8,8,0,382.12,Odziez,0.326,Odziez
3989,prod_3989_9,9,0,230.27,Odziez,0.781,Odziez
3989,prod_3989_10,10,0,191.53,Odziez,0.365,Odziez
3990,prod_3990_1,1,0,482.49,Ksiazki,0.512,Elektronika
3990,prod_3990_2,2,0,834.7,Elektronika,0.334,Elektronika
3990,prod_3990_3,3,0,505.12,Elektronika,0.845,Elektronika
3990,prod_3990_4,4,0,203.77,Elektronika,0.308,Elektronika
3990,prod_3990_5,5,0,136.69,Elektronika,0.223,Elektronika
3990,prod_3990_6,6,0,770.48,Elektronika,0.166,Elektronika
3990,prod_3990_7,7,1,52.43,Elektronika,0.696,Elektronika
3990,prod_3990_8,8,0,341.32,Elektronika,0.52,Elektronika
3991,prod_3991_1,1,0,1192.12,Odziez,0.597,Odziez
3991,prod_3991_2,2,0,137.33,Odziez,0.397,Odziez
3991,prod_3991_3,3,0,158.9,Odziez,0.567,Odziez
3991,prod_3991_4,4,0,23.63,Elektronika,0.267,Odziez
3991,prod_3991_5,5,0,415.66,Odziez,0.29,Odziez
3991,prod_3991_6,6,0,174.1,Odziez,0.542,Odziez
3991,prod_3991_7,7,1,181.2,Odziez,0.804,Odziez
3991,prod_3991_8,8,0,354.93,Odziez,0.224,Odziez
3991,prod_3991_9,9,0,255.99,Odziez,0.426,Odziez
3991,prod_3991_10,10,0,331.97,Odziez,0.359,Odziez
3991,prod_3991_11,11,0,113.62,Odziez,0.331,Odziez
3991,prod_3991_12,12,0,362.77,Odziez,0.1,Odziez
3992,prod_3992_1,1,1,247.88,Odziez,0.213,Odziez
3992,prod_3992_2,2,0,102.88,Elektronika,0.434,Odziez
3992,prod_3992_3,3,0,241.21,Odziez,0.1,Odziez
3992,prod_3992_4,4,0,236.23,Odziez,0.936,Odziez
3992,prod_3992_5,5,0,693.0,Elektronika,0.184,Odziez
3992,prod_3992_6,6,0,71.1,Odziez,0.228,Odziez
3992,prod_3992_7,7,0,287.08,Elektronika,0.674,Odziez
3992,prod_3992_8,8,0,86.83,Odziez,0.28,Odziez
3992,prod_3992_9,9,0,278.64,Ksiazki,0.1,Odziez
3993,prod_3993_1,1,0,599.16,Ksiazki,0.762,Elektronika
3993,prod_3993_2,2,0,39.81,Elektronika,0.558,Elektronika
3993,prod_3993_3,3,0,202.36,Elektronika,0.682,Elektronika
3993,prod_3993_4,4,0,294.19,Elektronika,0.568,Elektronika
3993,prod_3993_5,5,0,558.39,Elektronika,0.124,Elektronika
3993,prod_3993_6,6,0,363.51,Ksiazki,0.675,Elektronika
3993,prod_3993_7,7,0,307.08,Elektronika,0.641,Elektronika
3993,prod_3993_8,8,0,246.15,Elektronika,0.626,Elektronika
3993,prod_3993_9,9,0,328.47,Elektronika,0.474,Elektronika
3993,prod_3993_10,10,0,118.19,Elektronika,0.708,Elektronika
3993,prod_3993_11,11,0,143.37,Elektronika,0.647,Elektronika
3993,prod_3993_12,12,0,3105.73,Elektronika,0.202,Elektronika
3994,prod_3994_1,1,0,171.31,Ksiazki,0.814,Ksiazki
3994,prod_3994_2,2,0,2313.85,Ksiazki,0.753,Ksiazki
3994,prod_3994_3,3,0,31.06,Ksiazki,0.296,Ksiazki
3994,prod_3994_4,4,0,140.88,Ksiazki,0.139,Ksiazki
3994,prod_3994_5,5,0,364.16,Ksiazki,0.201,Ksiazki
3994,prod_3994_6,6,0,126.67,Ksiazki,0.359,Ksiazki
3994,prod_3994_7,7,0,258.88,Ksiazki,0.345,Ksiazki
3994,prod_3994_8,8,0,111.93,Odziez,0.582,Ksiazki
3994,prod_3994_9,9,0,249.24,Ksiazki,0.391,Ksiazki
3994,prod_3994_10,10,0,832.43,Ksiazki,0.454,Ksiazki
3995,prod_3995_1,1,0,429.22,Ksiazki,0.96,Ksiazki
3995,prod_3995_2,2,1,702.16,Ksiazki,0.62,Ksiazki
3995,prod_3995_3,3,0,208.6,Ksiazki,0.25,Ksiazki
3995,prod_3995_4,4,0,108.43,Ksiazki,0.51,Ksiazki
3995,prod_3995_5,5,0,135.44,Ksiazki,0.634,Ksiazki
3995,prod_3995_6,6,0,254.71,Ksiazki,0.252,Ksiazki
3996,prod_3996_1,1,0,190.98,Ksiazki,0.765,Ksiazki
3996,prod_3996_2,2,0,340.83,Ksiazki,0.92,Ksiazki
3996,prod_3996_3,3,0,361.88,Ksiazki,0.237,Ksiazki
3996,prod_3996_4,4,0,324.85,Ksiazki,0.178,Ksiazki
3996,prod_3996_5,5,0,313.21,Ksiazki,0.382,Ksiazki
3996,prod_3996_6,6,0,74.28,Elektronika,0.788,Ksiazki
3996,prod_3996_7,7,0,689.59,Ksiazki,0.622,Ksiazki
3997,prod_3997_1,1,0,233.23,Elektronika,0.468,Odziez
3997,prod_3997_2,2,0,127.23,Odziez,0.694,Odziez
3997,prod_3997_3,3,0,55.54,Ksiazki,0.329,Odziez
3997,prod_3997_4,4,0,642.91,Odziez,0.399,Odziez
3997,prod_3997_5,5,0,500.93,Odziez,0.685,Odziez
3997,prod_3997_6,6,0,317.74,Elektronika,0.267,Odziez
3997,prod_3997_7,7,0,86.69,Odziez,0.311,Odziez
3997,prod_3997_8,8,0,178.48,Odziez,0.529,Odziez
3997,prod_3997_9,9,0,252.83,Odziez,0.356,Odziez
3998,prod_3998_1,1,0,476.51,Odziez,0.462,Odziez
3998,prod_3998_2,2,0,1024.54,Odziez,0.1,Odziez
3998,prod_3998_3,3,0,204.52,Odziez,0.115,Odziez
3998,prod_3998_4,4,0,125.87,Odziez,0.221,Odziez
3998,prod_3998_5,5,0,34.36,Odziez,0.391,Odziez
3999,prod_3999_1,1,0,198.37,Ksiazki,0.849,Ksiazki
3999,prod_3999_2,2,0,276.79,Odziez,0.498,Ksiazki
3999,prod_3999_3,3,0,292.92,Ksiazki,0.57,Ksiazki
3999,prod_3999_4,4,0,342.12,Ksiazki,0.831,Ksiazki
3999,prod_3999_5,5,0,154.18,Ksiazki,0.6,Ksiazki
3999,prod_3999_6,6,0,114.8,Ksiazki,0.541,Ksiazki
3999,prod_3999_7,7,0,46.64,Ksiazki,0.1,Ksiazki
4000,prod_4000_1,1,1,921.43,Elektronika,0.593,Odziez
4000,prod_4000_2,2,0,110.2,Odziez,0.504,Odziez
4000,prod_4000_3,3,0,406.99,Odziez,0.28,Odziez
4000,prod_4000_4,4,0,25.09,Odziez,0.84,Odziez
4000,prod_4000_5,5,0,84.9,Ksiazki,0.308,Odziez
4000,prod_4000_6,6,0,134.39,Ksiazki,0.177,Odziez
4000,prod_4000_7,7,0,1299.03,Odziez,0.863,Odziez
4000,prod_4000_8,8,0,372.77,Odziez,0.525,Odziez
4000,prod_4000_9,9,0,66.16,Odziez,0.1,Odziez
4001,prod_4001_1,1,0,699.62,Elektronika,0.472,Odziez
4001,prod_4001_2,2,0,276.0,Odziez,0.585,Odziez
4001,prod_4001_3,3,0,155.46,Odziez,0.298,Odziez
4001,prod_4001_4,4,0,138.09,Odziez,0.903,Odziez
4001,prod_4001_5,5,0,529.66,Odziez,0.509,Odziez
4001,prod_4001_6,6,0,1940.36,Elektronika,0.306,Odziez
4002,prod_4002_1,1,1,3420.69,Odziez,0.833,Odziez
4002,prod_4002_2,2,0,560.17,Odziez,0.543,Odziez
4002,prod_4002_3,3,0,220.17,Odziez,0.36,Odziez
4002,prod_4002_4,4,0,343.72,Ksiazki,0.257,Odziez
4002,prod_4002_5,5,0,152.85,Odziez,0.148,Odziez
4003,prod_4003_1,1,1,74.71,Elektronika,0.125,Elektronika
4003,prod_4003_2,2,0,158.48,Elektronika,0.433,Elektronika
4003,prod_4003_3,3,1,1002.24,Elektronika,0.762,Elektronika
4003,prod_4003_4,4,0,195.52,Elektronika,0.521,Elektronika
4003,prod_4003_5,5,0,115.4,Odziez,0.85,Elektronika
4004,prod_4004_1,1,1,94.63,Elektronika,0.41,Elektronika
4004,prod_4004_2,2,0,71.29,Elektronika,0.377,Elektronika
4004,prod_4004_3,3,0,245.15,Elektronika,0.793,Elektronika
4004,prod_4004_4,4,0,469.53,Elektronika,0.634,Elektronika
4004,prod_4004_5,5,0,428.93,Elektronika,0.671,Elektronika
4004,prod_4004_6,6,0,52.88,Elektronika,0.582,Elektronika
4004,prod_4004_7,7,0,444.41,Elektronika,0.884,Elektronika
4005,prod_4005_1,1,1,296.09,Elektronika,0.192,Elektronika
4005,prod_4005_2,2,0,696.03,Elektronika,0.523,Elektronika
4005,prod_4005_3,3,0,18.12,Elektronika,0.28,Elektronika
4005,prod_4005_4,4,1,443.79,Elektronika,0.694,Elektronika
4005,prod_4005_5,5,0,90.26,Elektronika,0.175,Elektronika
4005,prod_4005_6,6,0,193.46,Elektronika,0.453,Elektronika
4005,prod_4005_7,7,0,21.55,Elektronika,0.826,Elektronika
4005,prod_4005_8,8,0,40.51,Elektronika,0.469,Elektronika
4005,prod_4005_9,9,0,646.41,Elektronika,0.463,Elektronika
4005,prod_4005_10,10,0,505.58,Elektronika,0.152,Elektronika
4006,prod_4006_1,1,1,210.51,Elektronika,0.606,Elektronika
4006,prod_4006_2,2,0,410.63,Elektronika,0.582,Elektronika
4006,prod_4006_3,3,1,107.46,Elektronika,0.632,Elektronika
4006,prod_4006_4,4,0,361.27,Elektronika,0.422,Elektronika
4006,prod_4006_5,5,0,204.57,Elektronika,0.15,Elektronika
4006,prod_4006_6,6,1,145.99,Elektronika,0.494,Elektronika
4006,prod_4006_7,7,0,241.75,Elektronika,0.287,Elektronika
4006,prod_4006_8,8,0,97.1,Elektronika,0.523,Elektronika
4007,prod_4007_1,1,1,367.74,Odziez,0.73,Odziez
4007,prod_4007_2,2,0,379.57,Odziez,0.589,Odziez
4007,prod_4007_3,3,0,134.61,Odziez,0.413,Odziez
4007,prod_4007_4,4,0,398.67,Odziez,0.679,Odziez
4007,prod_4007_5,5,0,103.09,Odziez,0.658,Odziez
4007,prod_4007_6,6,0,274.0,Odziez,0.764,Odziez
4007,prod_4007_7,7,0,101.41,Elektronika,0.32,Odziez
4007,prod_4007_8,8,0,1268.46,Odziez,0.555,Odziez
4008,prod_4008_1,1,0,70.65,Elektronika,0.421,Elektronika
4008,prod_4008_2,2,0,268.69,Ksiazki,0.732,Elektronika
4008,prod_4008_3,3,0,73.6,Elektronika,0.104,Elektronika
4008,prod_4008_4,4,0,212.37,Elektronika,0.758,Elektronika
4008,prod_4008_5,5,0,294.17,Elektronika,0.73,Elektronika
4008,prod_4008_6,6,0,164.08,Elektronika,0.561,Elektronika
4008,prod_4008_7,7,1,337.32,Elektronika,0.768,Elektronika
4008,prod_4008_8,8,1,156.44,Elektronika,0.801,Elektronika
4008,prod_4008_9,9,0,119.05,Elektronika,0.911,Elektronika
4008,prod_4008_10,10,0,230.96,Elektronika,0.358,Elektronika
4008,prod_4008_11,11,0,340.06,Elektronika,0.565,Elektronika
4009,prod_4009_1,1,0,150.6,Ksiazki,0.417,Ksiazki
4009,prod_4009_2,2,0,136.31,Odziez,0.489,Ksiazki
4009,prod_4009_3,3,0,764.91,Ksiazki,0.596,Ksiazki
4009,prod_4009_4,4,0,409.48,Ksiazki,0.751,Ksiazki
4009,prod_4009_5,5,0,292.07,Ksiazki,0.654,Ksiazki
4009,prod_4009_6,6,0,108.26,Ksiazki,0.855,Ksiazki
4009,prod_4009_7,7,0,930.19,Ksiazki,0.29,Ksiazki
4009,prod_4009_8,8,0,109.05,Ksiazki,0.898,Ksiazki
4009,prod_4009_9,9,0,151.56,Ksiazki,0.806,Ksiazki
4010,prod_4010_1,1,0,168.21,Ksiazki,0.45,Odziez
4010,prod_4010_2,2,0,88.1,Odziez,0.139,Odziez
4010,prod_4010_3,3,0,136.09,Odziez,0.541,Odziez
4010,prod_4010_4,4,0,138.45,Odziez,0.575,Odziez
4010,prod_4010_5,5,0,424.57,Ksiazki,0.667,Odziez
4010,prod_4010_6,6,0,399.4,Odziez,0.911,Odziez
4010,prod_4010_7,7,0,121.06,Odziez,0.39,Odziez
4010,prod_4010_8,8,0,290.36,Elektronika,0.489,Odziez
4010,prod_4010_9,9,0,142.44,Odziez,0.311,Odziez
4011,prod_4011_1,1,0,676.52,Elektronika,0.132,Elektronika
4011,prod_4011_2,2,0,121.6,Odziez,0.758,Elektronika
4011,prod_4011_3,3,0,143.24,Elektronika,0.761,Elektronika
4011,prod_4011_4,4,0,521.96,Elektronika,0.657,Elektronika
4011,prod_4011_5,5,0,97.19,Elektronika,0.398,Elektronika
4011,prod_4011_6,6,0,356.93,Elektronika,0.381,Elektronika
4011,prod_4011_7,7,0,75.49,Odziez,0.624,Elektronika
4011,prod_4011_8,8,0,427.7,Elektronika,0.712,Elektronika
4011,prod_4011_9,9,0,177.74,Ksiazki,0.626,Elektronika
4011,prod_4011_10,10,0,529.78,Elektronika,0.292,Elektronika
4011,prod_4011_11,11,0,360.84,Elektronika,0.808,Elektronika
4012,prod_4012_1,1,0,200.91,Odziez,0.4,Odziez
4012,prod_4012_2,2,0,375.23,Odziez,0.402,Odziez
4012,prod_4012_3,3,0,181.97,Ksiazki,0.722,Odziez
4012,prod_4012_4,4,1,243.6,Elektronika,0.229,Odziez
4012,prod_4012_5,5,0,196.85,Odziez,0.343,Odziez
4013,prod_4013_1,1,0,389.29,Ksiazki,0.712,Ksiazki
4013,prod_4013_2,2,0,491.79,Ksiazki,0.775,Ksiazki
4013,prod_4013_3,3,0,1740.89,Ksiazki,0.458,Ksiazki
4013,prod_4013_4,4,0,582.82,Ksiazki,0.279,Ksiazki
4013,prod_4013_5,5,0,377.78,Ksiazki,0.234,Ksiazki
4014,prod_4014_1,1,0,321.87,Elektronika,0.547,Elektronika
4014,prod_4014_2,2,0,293.93,Elektronika,0.483,Elektronika
4014,prod_4014_3,3,0,790.93,Elektronika,0.846,Elektronika
4014,prod_4014_4,4,0,212.21,Elektronika,0.537,Elektronika
4014,prod_4014_5,5,1,242.3,Elektronika,0.599,Elektronika
4014,prod_4014_6,6,0,196.12,Elektronika,0.606,Elektronika
4015,prod_4015_1,1,0,278.11,Ksiazki,0.658,Ksiazki
4015,prod_4015_2,2,0,390.42,Ksiazki,0.244,Ksiazki
4015,prod_4015_3,3,0,62.69,Ksiazki,0.597,Ksiazki
4015,prod_4015_4,4,0,192.13,Ksiazki,0.656,Ksiazki
4015,prod_4015_5,5,0,233.95,Elektronika,0.398,Ksiazki
4015,prod_4015_6,6,0,260.57,Ksiazki,0.194,Ksiazki
4015,prod_4015_7,7,0,75.09,Ksiazki,0.363,Ksiazki
4015,prod_4015_8,8,0,66.65,Ksiazki,0.474,Ksiazki
4015,prod_4015_9,9,0,298.97,Ksiazki,0.175,Ksiazki
4016,prod_4016_1,1,0,143.8,Ksiazki,0.48,Ksiazki
4016,prod_4016_2,2,0,781.38,Odziez,0.233,Ksiazki
4016,prod_4016_3,3,0,761.16,Odziez,0.55,Ksiazki
4016,prod_4016_4,4,0,640.17,Ksiazki,0.841,Ksiazki
4016,prod_4016_5,5,0,783.43,Ksiazki,0.879,Ksiazki
4016,prod_4016_6,6,0,198.13,Ksiazki,0.411,Ksiazki
4016,prod_4016_7,7,0,201.08,Elektronika,0.656,Ksiazki
4016,prod_4016_8,8,0,197.05,Ksiazki,0.421,Ksiazki
4016,prod_4016_9,9,0,805.47,Ksiazki,0.945,Ksiazki
4016,prod_4016_10,10,0,94.21,Elektronika,0.387,Ksiazki
4017,prod_4017_1,1,1,252.92,Odziez,0.134,Odziez
4017,prod_4017_2,2,0,388.31,Odziez,0.233,Odziez
4017,prod_4017_3,3,0,175.85,Ksiazki,0.408,Odziez
4017,prod_4017_4,4,1,191.26,Odziez,0.551,Odziez
4017,prod_4017_5,5,0,1008.09,Odziez,0.592,Odziez
4017,prod_4017_6,6,0,175.9,Odziez,0.541,Odziez
4017,prod_4017_7,7,0,224.45,Odziez,0.493,Odziez
4017,prod_4017_8,8,0,248.24,Odziez,0.537,Odziez
4017,prod_4017_9,9,0,173.36,Odziez,0.489,Odziez
4017,prod_4017_10,10,0,264.57,Odziez,0.251,Odziez
4017,prod_4017_11,11,0,1028.17,Odziez,0.899,Odziez
4018,prod_4018_1,1,0,95.7,Odziez,0.866,Odziez
4018,prod_4018_2,2,0,81.82,Odziez,0.78,Odziez
4018,prod_4018_3,3,0,347.99,Elektronika,0.347,Odziez
4018,prod_4018_4,4,0,235.2,Odziez,0.521,Odziez
4018,prod_4018_5,5,0,843.86,Odziez,0.594,Odziez
4018,prod_4018_6,6,0,159.42,Odziez,0.479,Odziez
4018,prod_4018_7,7,0,458.84,Odziez,0.356,Odziez
4019,prod_4019_1,1,0,357.29,Odziez,0.877,Odziez
4019,prod_4019_2,2,0,663.86,Elektronika,0.556,Odziez
4019,prod_4019_3,3,0,372.54,Odziez,0.505,Odziez
4019,prod_4019_4,4,0,223.84,Odziez,0.459,Odziez
4019,prod_4019_5,5,0,166.69,Odziez,0.354,Odziez
4019,prod_4019_6,6,0,83.31,Ksiazki,0.487,Odziez
4020,prod_4020_1,1,0,210.7,Ksiazki,0.38,Odziez
4020,prod_4020_2,2,0,166.93,Elektronika,0.615,Odziez
4020,prod_4020_3,3,0,755.49,Odziez,0.546,Odziez
4020,prod_4020_4,4,0,634.57,Elektronika,0.832,Odziez
4020,prod_4020_5,5,0,66.43,Odziez,0.651,Odziez
4020,prod_4020_6,6,0,222.76,Ksiazki,0.371,Odziez
4021,prod_4021_1,1,0,93.31,Odziez,0.217,Odziez
4021,prod_4021_2,2,0,128.4,Odziez,0.401,Odziez
4021,prod_4021_3,3,0,276.89,Odziez,0.316,Odziez
4021,prod_4021_4,4,0,157.05,Elektronika,0.498,Odziez
4021,prod_4021_5,5,1,191.73,Odziez,0.445,Odziez
4021,prod_4021_6,6,0,349.33,Odziez,0.5,Odziez
4021,prod_4021_7,7,0,83.43,Odziez,0.506,Odziez
4021,prod_4021_8,8,0,183.04,Ksiazki,0.1,Odziez
4021,prod_4021_9,9,0,62.73,Odziez,0.759,Odziez
4022,prod_4022_1,1,0,174.96,Ksiazki,0.476,Ksiazki
4022,prod_4022_2,2,0,65.73,Ksiazki,0.27,Ksiazki
4022,prod_4022_3,3,0,438.79,Ksiazki,0.515,Ksiazki
4022,prod_4022_4,4,0,90.0,Ksiazki,0.538,Ksiazki
4022,prod_4022_5,5,0,265.21,Ksiazki,0.47,Ksiazki
4022,prod_4022_6,6,0,784.16,Ksiazki,0.405,Ksiazki
4022,prod_4022_7,7,0,700.75,Ksiazki,0.559,Ksiazki
4022,prod_4022_8,8,0,211.48,Odziez,0.782,Ksiazki
4023,prod_4023_1,1,1,265.72,Elektronika,0.925,Elektronika
4023,prod_4023_2,2,0,1432.51,Ksiazki,0.329,Elektronika
4023,prod_4023_3,3,0,208.86,Elektronika,0.446,Elektronika
4023,prod_4023_4,4,0,113.61,Elektronika,0.441,Elektronika
4023,prod_4023_5,5,0,145.72,Elektronika,0.244,Elektronika
4023,prod_4023_6,6,0,376.01,Elektronika,0.524,Elektronika
4023,prod_4023_7,7,0,49.53,Elektronika,0.163,Elektronika
4023,prod_4023_8,8,0,284.46,Elektronika,0.301,Elektronika
4024,prod_4024_1,1,0,144.5,Odziez,0.19,Odziez
4024,prod_4024_2,2,0,55.2,Odziez,0.524,Odziez
4024,prod_4024_3,3,0,4486.77,Odziez,0.325,Odziez
4024,prod_4024_4,4,0,331.92,Odziez,0.508,Odziez
4024,prod_4024_5,5,0,504.02,Odziez,0.556,Odziez
4024,prod_4024_6,6,0,444.97,Odziez,0.359,Odziez
4024,prod_4024_7,7,0,203.25,Odziez,0.309,Odziez
4024,prod_4024_8,8,0,83.71,Odziez,0.471,Odziez
4024,prod_4024_9,9,0,109.22,Odziez,0.1,Odziez
4024,prod_4024_10,10,0,1089.93,Odziez,0.617,Odziez
4025,prod_4025_1,1,0,175.96,Ksiazki,0.203,Ksiazki
4025,prod_4025_2,2,0,876.57,Ksiazki,0.629,Ksiazki
4025,prod_4025_3,3,0,354.24,Ksiazki,0.495,Ksiazki
4025,prod_4025_4,4,0,46.53,Elektronika,0.24,Ksiazki
4025,prod_4025_5,5,0,288.19,Ksiazki,0.1,Ksiazki
4025,prod_4025_6,6,0,235.37,Ksiazki,0.435,Ksiazki
4025,prod_4025_7,7,0,107.87,Ksiazki,0.619,Ksiazki
4025,prod_4025_8,8,0,147.47,Odziez,0.383,Ksiazki
4025,prod_4025_9,9,0,89.6,Ksiazki,0.728,Ksiazki
4025,prod_4025_10,10,0,1444.15,Ksiazki,0.821,Ksiazki
4025,prod_4025_11,11,0,575.34,Odziez,0.511,Ksiazki
4025,prod_4025_12,12,0,52.28,Ksiazki,0.557,Ksiazki
4026,prod_4026_1,1,0,31.03,Elektronika,0.115,Elektronika
4026,prod_4026_2,2,0,60.42,Elektronika,0.476,Elektronika
4026,prod_4026_3,3,0,684.93,Elektronika,0.1,Elektronika
4026,prod_4026_4,4,1,44.81,Elektronika,0.56,Elektronika
4026,prod_4026_5,5,0,31.75,Elektronika,0.858,Elektronika
4026,prod_4026_6,6,0,67.48,Elektronika,0.665,Elektronika
4027,prod_4027_1,1,0,53.58,Odziez,0.779,Elektronika
4027,prod_4027_2,2,0,675.19,Elektronika,0.476,Elektronika
4027,prod_4027_3,3,0,224.36,Elektronika,0.318,Elektronika
4027,prod_4027_4,4,0,89.17,Elektronika,0.725,Elektronika
4027,prod_4027_5,5,0,349.52,Elektronika,0.402,Elektronika
4028,prod_4028_1,1,0,270.07,Elektronika,0.369,Ksiazki
4028,prod_4028_2,2,0,135.86,Ksiazki,0.767,Ksiazki
4028,prod_4028_3,3,0,702.03,Ksiazki,0.513,Ksiazki
4028,prod_4028_4,4,0,976.08,Ksiazki,0.528,Ksiazki
4028,prod_4028_5,5,0,348.41,Ksiazki,0.881,Ksiazki
4028,prod_4028_6,6,0,36.64,Ksiazki,0.749,Ksiazki
4028,prod_4028_7,7,0,298.64,Ksiazki,0.409,Ksiazki
4028,prod_4028_8,8,0,337.41,Ksiazki,0.839,Ksiazki
4028,prod_4028_9,9,0,481.76,Ksiazki,0.5,Ksiazki
4028,prod_4028_10,10,0,315.19,Ksiazki,0.671,Ksiazki
4029,prod_4029_1,1,0,116.34,Ksiazki,0.401,Ksiazki
4029,prod_4029_2,2,0,106.82,Ksiazki,0.826,Ksiazki
4029,prod_4029_3,3,0,800.77,Ksiazki,0.782,Ksiazki
4029,prod_4029_4,4,0,76.62,Ksiazki,0.51,Ksiazki
4029,prod_4029_5,5,0,271.77,Ksiazki,0.5,Ksiazki
4029,prod_4029_6,6,0,468.52,Ksiazki,0.62,Ksiazki
4029,prod_4029_7,7,0,694.36,Ksiazki,0.302,Ksiazki
4029,prod_4029_8,8,0,122.33,Ksiazki,0.599,Ksiazki
4029,prod_4029_9,9,0,156.45,Ksiazki,0.359,Ksiazki
4029,prod_4029_10,10,0,214.71,Ksiazki,0.751,Ksiazki
4029,prod_4029_11,11,0,1810.22,Ksiazki,0.257,Ksiazki
4029,prod_4029_12,12,0,1239.24,Ksiazki,0.548,Ksiazki
4030,prod_4030_1,1,0,168.48,Ksiazki,0.479,Odziez
4030,prod_4030_2,2,0,89.59,Elektronika,0.532,Odziez
